Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
63,6,-8.45526,-40.3339
63,7,-8.54149,-40.0658
63,8,-8.45818,-40.061
63,9,-8.53442,-40.0336
64,0,-8.4737,-39.9945
64,1,-8.3953,-40.3807
64,2,-8.47908,-40.1717
64,3,-8.45501,-39.919
64,4,-8.52003,-39.9633
64,5,-8.52057,-39.7823
64,6,-8.51924,-39.9297
64,7,-8.4457,-39.7548
64,8,-8.57112,-39.9892
64,9,-8.45341,-40.0434
65,0,-8.45045,-39.9145
65,1,-8.44426,-39.9129
65,2,-8.54438,-39.9579
65,3,-8.47389,-39.898
65,4,-8.43879,-39.9189
65,5,-8.46821,-39.7983
65,6,-8.45767,-39.8429
65,7,-8.41057,-39.7329
65,8,-8.4466,-39.7027
65,9,-8.37793,-39.7902
66,0,-8.47064,-39.7612
66,1,-8.377,-39.785
66,2,-8.61488,-39.6191
66,3,-8.40294,-39.5961
66,4,-8.40333,-39.7204
66,5,-8.46722,-39.7566
66,6,-8.47692,-39.5958
66,7,-8.52703,-39.5484
66,8,-8.42811,-39.5396
66,9,-8.4086,-39.6508
67,0,-8.44949,-39.6269
67,1,-8.46827,-39.609
67,2,-8.41274,-39.4643
67,3,-8.36616,-39.5611
67,4,-8.50027,-39.5086
67,5,-8.37025,-39.4985
67,6,-8.41685,-39.4971
67,7,-8.391,-39.5749
67,8,-8.37303,-39.4378
67,9,-8.44306,-39.4765
68,0,-8.34025,-39.4335
68,1,-8.44502,-39.401
68,2,-8.36542,-39.2922
68,3,-8.39323,-39.4147
68,4,-8.38115,-39.2868
68,5,-8.36495,-39.455
68,6,-8.46506,-39.2755
68,7,-8.31616,-39.3063
68,8,-8.36923,-39.3955
68,9,-8.40309,-39.3003
69,0,-8.38719,-39.2217
69,1,-8.4187,-39.3802
69,2,-8.40649,-39.2977
69,3,-8.42906,-39.2101
69,4,-8.41176,-39.0394
69,5,-8.33832,-39.3698
69,6,-8.38852,-39.1331
69,7,-8.39006,-39.2551
69,8,-8.47549,-39.2852
69,9,-8.34492,-39.2621
70,0,-8.37769,-39.2577
