Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
33,2,13.9044,-82.7095
33,3,13.9663,-82.6669
33,4,13.9759,-82.6933
33,5,13.9516,-82.7576
33,6,13.857,-82.6683
33,7,13.9533,-82.631
33,8,13.9668,-82.8689
33,9,13.922,-82.6818
34,0,13.9613,-82.7613
34,1,13.8931,-82.7051
34,2,14.0207,-82.9379
34,3,13.8885,-82.6316
34,4,13.9807,-82.7563
34,5,14.0031,-82.8081
34,6,14.0247,-82.9588
34,7,13.9281,-82.6293
34,8,13.9255,-82.5087
34,9,13.9651,-82.8018
35,0,13.9177,-82.9005
35,1,13.911,-82.7469
35,2,13.9956,-82.8452
35,3,14.0353,-82.79
35,4,14.0101,-82.7561
35,5,13.9739,-82.7626
35,6,13.913,-82.6599
35,7,13.9547,-82.869
35,8,13.9328,-82.5353
35,9,14.061,-82.8552
36,0,13.9521,-82.8016
36,1,13.8994,-82.8916
36,2,14.037,-82.8404
36,3,13.9533,-82.7333
36,4,13.9718,-82.7405
36,5,14.0691,-82.8469
36,6,14.033,-82.7183
36,7,13.9796,-82.815
36,8,13.909,-82.7521
36,9,14.0696,-82.7227
37,0,13.933,-82.8001
37,1,14.0112,-82.8037
37,2,14.0666,-82.8765
37,3,13.9269,-82.6971
37,4,13.98,-82.8614
37,5,13.9284,-82.8358
37,6,13.9547,-82.6016
37,7,13.9794,-82.7156
37,8,14.017,-82.7572
37,9,14.0172,-82.693
38,0,14.1544,-82.9872
38,1,14.0868,-82.7972
38,2,13.9996,-82.8998
38,3,13.9183,-82.7933
38,4,14.0033,-82.9593
38,5,13.9924,-82.7093
38,6,14.0046,-82.8383
38,7,14.0498,-82.7285
38,8,13.964,-82.7048
38,9,14.0237,-82.9451
39,0,13.9612,-82.7838
39,1,13.9165,-82.7059
39,2,14.0361,-82.8242
39,3,14.0517,-82.7763
39,4,14.0176,-82.9962
39,5,14.0009,-82.881
39,6,13.8775,-82.7562
39,7,13.935,-82.8043
39,8,13.9215,-82.8386
39,9,14.1174,-82.9746
40,0,13.9759,-82.7002
40,1,14.1446,-82.8756
40,2,13.9614,-82.9546
40,3,13.9646,-82.7564
40,4,14.0105,-83.0167
40,5,14.0567,-82.978
40,6,14.1121,-83.1568
40,7,14.0684,-82.993
40,8,14.0677,-82.938
40,9,14.1232,-83.1166
41,0,14.1174,-82.8374
41,1,13.9684,-82.9149
41,2,14.1392,-83.0612
41,3,14.0564,-82.738
41,4,14.0588,-82.7254
41,5,14.066,-82.7749
41,6,13.9352,-83.034
41,7,14.1459,-83.0247
41,8,14.0606,-82.7574
41,9,14.014,-82.7687
42,0,14.1867,-82.988
42,1,14.0353,-83.0011
42,2,14.0268,-82.8628
42,3,14.0425,-82.9343
42,4,14.0355,-82.8605
42,5,14.086,-83.0109
42,6,14.0268,-82.8107
42,7,14.0381,-82.8837
42,8,14.0896,-82.9228
42,9,14.1017,-82.9401
43,0,14.1343,-83.0429
43,1,14.1201,-83.0519
43,2,14.1162,-82.8863
43,3,14.0218,-82.8707
43,4,14.2096,-82.9185
43,5,14.1631,-82.9678
43,6,14.1196,-82.8131
43,7,14.0805,-82.8574
43,8,14.0966,-82.8761
43,9,14.0761,-82.9321
44,0,14.1862,-83.1465
44,1,14.1072,-83.052
44,2,14.0849,-82.8981
44,3,14.2171,-83.0772
44,4,14.0387,-82.8879
44,5,13.9602,-82.8844
44,6,14.0459,-83.0117
44,7,14.1539,-83.0213
44,8,14.1174,-82.8329
44,9,14.2208,-83.0109
45,0,14.0851,-82.9579
45,1,14.137,-82.9836
45,2,14.1468,-83.0361
45,3,14.0564,-82.8483
45,4,14.0158,-83.0083
45,5,14.0858,-83.1295
45,6,14.1636,-82.9472
45,7,14.0315,-82.9348
45,8,14.0855,-83.0005
45,9,14.1123,-83.121
46,0,14.1756,-82.9173
46,1,14.1992,-83.0804
46,2,14.0054,-83.0025
46,3,14.1488,-83.0349
46,4,14.0168,-82.9354
46,5,14.1556,-83.0488
46,6,14.1959,-83.1017
46,7,14.2074,-82.9134
46,8,14.1395,-83.0334
46,9,14.067,-83.0681
47,0,14.1778,-83.0524
47,1,14.0878,-83.092
47,2,14.1623,-83.0585
47,3,14.1422,-83.0027
47,4,14.0963,-83.0453
47,5,14.0526,-83.0004
47,6,14.1128,-83.0203
47,7,14.0833,-83.0132
47,8,14.1602,-83.0295
47,9,14.1982,-83.1276
48,0,14.2058,-82.8549
48,1,14.0936,-83.1131
48,2,14.1884,-82.979
48,3,14.1558,-83.0551
48,4,14.0882,-83.0455
48,5,14.1517,-83.0658
48,6,14.0815,-82.9555
48,7,14.107,-83.0916
48,8,14.194,-83.0713
48,9,14.1485,-83.1033
49,0,14.1799,-83.2631
49,1,14.1152,-83.0587
49,2,14.1848,-83.0013
49,3,14.1299,-83.1682
49,4,14.1311,-82.981
49,5,14.1822,-83.1011
49,6,14.063,-82.9523
49,7,14.1835,-82.9719
49,8,14.1502,-83.1178
49,9,14.1866,-83.0475
50,0,14.0446,-83.1458
50,1,14.1254,-82.9727
50,2,14.1566,-82.9443
50,3,14.2095,-82.8357
50,4,14.1152,-83.13
50,5,14.0554,-82.9333
50,6,14.2691,-83.0788
50,7,14.244,-83.11
50,8,14.1514,-83.1524
50,9,14.2579,-83.157
51,0,14.3345,-83.1763
51,1,14.1898,-83.2287
51,2,14.0889,-83.1294
51,3,14.1767,-83.041
51,4,14.1865,-82.978
51,5,14.2093,-83.0294
51,6,14.2476,-83.066
51,7,14.15,-83.0249
51,8,14.1143,-83.1504
51,9,14.2912,-83.0306
52,0,14.1515,-83.1991
52,1,14.2369,-83.1705
52,2,14.2941,-83.0866
52,3,14.2108,-82.9017
52,4,14.171,-83.014
52,5,14.1957,-82.9752
52,6,14.2538,-83.1199
52,7,14.2109,-83.0066
52,8,14.2682,-83.0127
52,9,14.2453,-82.9265
53,0,14.1747,-83.118
53,1,14.2892,-83.1464
53,2,14.2649,-83.1249
53,3,14.2701,-82.9828
53,4,14.2843,-82.9799
53,5,14.2676,-83.1502
53,6,14.2478,-83.1524
53,7,14.2564,-82.985
53,8,14.2117,-83.0042
53,9,14.3452,-82.9281
54,0,14.2998,-83.1541
54,1,14.1813,-83.0497
54,2,14.2638,-82.9857
54,3,14.2642,-83.1236
54,4,14.1567,-83.0487
54,5,14.2225,-82.9981
54,6,14.2457,-82.9622
54,7,14.3186,-82.9673
54,8,14.2598,-83.0284
54,9,14.2383,-82.9451
55,0,14.3542,-83.2256
55,1,14.236,-83.1036
55,2,14.303,-83.0229
55,3,14.2707,-82.8978
55,4,14.3964,-83.0744
55,5,14.2564,-83.1391
55,6,14.3101,-82.9415
55,7,14.2345,-82.9542
55,8,14.2076,-82.9147
55,9,14.2892,-83.1027
56,0,14.3123,-82.8942
56,1,14.3422,-82.9697
56,2,14.2678,-83.0424
56,3,14.2945,-83.0476
56,4,14.3422,-82.826
56,5,14.3134,-82.8289
56,6,14.2501,-83.0502
56,7,14.3632,-83.0913
56,8,14.1797,-83.0797
56,9,14.3467,-82.9266
57,0,14.4414,-83.0411
57,1,14.1943,-82.9118
57,2,14.3143,-82.9956
57,3,14.3372,-82.9134
57,4,14.3136,-83.0202
57,5,14.3364,-83.074
57,6,14.329,-82.9618
57,7,14.2897,-82.9127
57,8,14.2628,-82.9859
57,9,14.3839,-82.8328
58,0,14.3284,-83.1038
58,1,14.2856,-82.7936
58,2,14.2903,-83.1286
58,3,14.3314,-82.8544
58,4,14.3237,-82.8745
58,5,14.3297,-83.1347
58,6,14.3318,-83.0806
58,7,14.3333,-83.0543
58,8,14.3381,-82.8643
58,9,14.3477,-82.808
59,0,14.3616,-83.1202
59,1,14.3429,-82.7781
59,2,14.3523,-82.7352
59,3,14.2956,-82.9734
59,4,14.3413,-83.034
59,5,14.2768,-83.0527
59,6,14.3933,-82.9368
59,7,14.3839,-82.9937
59,8,14.3926,-82.8287
59,9,14.3107,-82.9433
60,0,14.3654,-83.1105
60,1,14.3789,-82.8479
60,2,14.3543,-82.9127
60,3,14.4058,-82.9546
60,4,14.3753,-83.0477
60,5,14.3387,-82.8239
60,6,14.3789,-82.8313
60,7,14.3641,-82.9681
60,8,14.3821,-82.7628
60,9,14.4243,-82.9848
61,0,14.3281,-82.9477
61,1,14.3891,-83.1598
61,2,14.3575,-82.9511
61,3,14.4099,-82.8842
61,4,14.3768,-82.9713
61,5,14.3642,-82.8898
61,6,14.4226,-82.9568
61,7,14.4076,-82.8536
61,8,14.507,-83.0071
61,9,14.4058,-83.053
62,0,14.4229,-83.0266
62,1,14.4633,-82.9443
62,2,14.3541,-83.1442
62,3,14.4313,-82.7812
62,4,14.3441,-82.9082
62,5,14.406,-83.0453
62,6,14.4062,-82.9501
62,7,14.4911,-82.9643
62,8,14.4934,-82.9058
62,9,14.3586,-82.9829
63,0,14.5448,-83.0095
63,1,14.3829,-83.0627
63,2,14.4198,-82.8865
63,3,14.4374,-82.9828
63,4,14.4577,-82.8343
63,5,14.4605,-83.09
63,6,14.4055,-82.9423
63,7,14.4455,-82.9999
63,8,14.439,-82.8623
63,9,14.4025,-82.7591
64,0,14.5016,-82.9408
64,1,14.4589,-82.871
64,2,14.4422,-82.8853
64,3,14.5248,-82.8127
64,4,14.4474,-82.9709
64,5,14.5103,-82.9564
64,6,14.4971,-82.9841
64,7,14.5016,-82.8834
64,8,14.5165,-82.8828
64,9,14.5159,-82.8489
65,0,14.5448,-82.7722
65,1,14.4712,-82.9614
