Devices
1000
,,Plate force 1 - Moment,,
Frame,Sub Frame,Mx,My
,,N.mm,N.mm
106,5,6387.66,743.66
106,6,6405.74,739.779
106,7,6406.3,750.514
106,8,6376.16,748.668
106,9,6381.81,745.429
107,0,6392.74,734.019
107,1,6394.05,744.379
107,2,6379.74,750.217
107,3,6364.48,751.876
107,4,6335.84,738.198
107,5,6357.32,720.232
107,6,6343.56,744.646
107,7,6350.16,738.011
107,8,6339.24,739.857
107,9,6300.61,728.51
108,0,6320.39,731.609
108,1,6324.16,750.218
108,2,6330.01,738.73
108,3,6326.42,742.72
108,4,6322.1,749.842
108,5,6297.79,732.815
108,6,6307.39,738.433
108,7,6300.61,749.92
108,8,6294.39,741.97
108,9,6302.49,756.821
109,0,6282.91,732.064
109,1,6265.4,721.03
109,2,6267.46,758.481
109,3,6289.5,749.388
109,4,6277.44,736.853
109,5,6281.96,756.477
109,6,6277.07,750.75
109,7,6254.46,737.979
109,8,6270.29,734.019
109,9,6281.58,742.017
110,0,6281.77,763.332
110,1,6245.98,742.314
110,2,6263.5,743.629
110,3,6264.07,747.134
110,4,6248.43,745.96
110,5,6255.22,750.937
110,6,6248.61,733.941
110,7,6243.53,740.842
110,8,6202.65,754.443
110,9,6208.3,742.987
111,0,6209.63,733.19
111,1,6216.59,751.954
111,2,6213.01,748.042
111,3,6207.36,735.945
111,4,6219.05,747.964
111,5,6209.62,748.074
111,6,6189.84,738.276
111,7,6204.52,748.527
111,8,6196.81,746.226
111,9,6171.56,734.551
112,0,6200.21,749.091
112,1,6180.23,727.383
112,2,6189.46,741.97
112,3,6179.29,742.877
112,4,6172.7,741.141
112,5,6160.07,741.14
112,6,6158.56,744.803
112,7,6172.69,740.045
112,8,6182.86,726.711
112,9,6181.92,740.499
113,0,6160.25,730.326
113,1,6162.34,736.931
113,2,6155.92,727.541
113,3,6146.32,733.832
113,4,6169.68,737.447
113,5,6176.08,735.225
113,6,6159.69,731.454
113,7,6147.26,740.874
113,8,6114.66,728.182
113,9,6128.04,726.257
114,0,6108.64,721.891
114,1,6119.76,729.95
114,2,6109.2,735.569
114,3,6133.5,741.892
114,4,6114.48,728.825
114,5,6113.91,733.221
114,6,6114.1,726.82
114,7,6109.96,733.003
114,8,6151.03,746.79
114,9,6121.26,745.507
115,0,6110.9,732.705
115,1,6097.53,745.021
115,2,6119,734.614
115,3,6103,726.336
115,4,6115.23,727.008
115,5,6122.58,736.993
115,6,6100.16,729.92
115,7,6103.55,731.75
115,8,6059.66,729.2
115,9,6092.81,735.335
116,0,6084.72,736.351
116,1,6078.69,723.55
116,2,6083.96,732.392
116,3,6118.43,732.549
116,4,6093.38,721.39
116,5,6088.67,725.24
116,6,6099.78,734.427
116,7,6067,715.631
116,8,6095.82,727.916
116,9,6080.94,710.466
117,0,6053.25,727.651
117,1,6077.55,735.819
117,2,6091.49,720.42
117,3,6049.86,719.324
117,4,6096.96,740.421
117,5,6052.49,729.419
117,6,6080.56,736.085
117,7,6056.26,721.093
117,8,6047.59,727.461
117,9,6056.45,731.108
118,0,6060.6,719.544
118,1,6049.47,726.367
118,2,6067.37,724.598
118,3,6041.19,722.705
118,4,6061.72,717.775
118,5,6049.28,742.221
118,6,6046.27,723.69
118,7,6047.02,715.85
118,8,6013.49,713.44
118,9,6045.52,715.443
119,0,6018.39,708.51
119,1,6062.1,715.067
119,2,6039.3,722.486
119,3,6030.82,731.234
119,4,6019.9,710.013
119,5,6024.41,705.834
119,6,6038.16,718.041
119,7,6039.3,718.119
119,8,6028.56,715.521
119,9,6040.99,710.435
120,0,6008.22,708.104
120,1,6000.31,711.452
120,2,6019.33,716.195
120,3,6000.49,701.765
120,4,6005.01,713.063
120,5,5986.17,710.278
120,6,5984.48,697.399
120,7,5985.04,701.39
120,8,5996.92,708.509
120,9,5991.07,695.473
121,0,5992.77,717.743
121,1,5975.62,705.991
121,2,5988.81,702.375
121,3,5994.08,709.715
121,4,5986.17,704.143
121,5,5992.19,714.159
121,6,5969.4,698.682
121,7,5985.41,705.457
121,8,5987.48,721.093
121,9,5997.29,696.491
122,0,6022.92,717.055
122,1,5978.07,704.52
122,2,5967.14,703.236
122,3,5970.73,702.751
122,4,5959.23,694.346
122,5,5981.84,712.548
122,6,5979.95,702.031
122,7,5963.75,696.382
122,8,5957.53,710.779
122,9,5974.12,695.395
123,0,5979.96,704.738
123,1,5962.62,709.073
123,2,5970.35,706.554
123,3,5952.83,710.998
123,4,5956.03,701.389
123,5,5947.93,696.866
123,6,5956.98,692.421
123,7,5934.74,705.881
123,8,5944.35,697.211
123,9,5962.24,699.964
124,0,5962.8,686.741
124,1,5949.44,705.693
124,2,5930.22,699.699
124,3,5931.36,692.125
124,4,5933.42,697.101
124,5,5943.41,686.021
124,6,5952.64,698.228
124,7,5911.38,692.391
124,8,5937.01,701.467
124,9,5926.27,711.906
125,0,5924.38,683.689
125,1,5917.79,697.179
125,2,5933.43,711.264
125,3,5917.22,697.289
125,4,5928.14,710.434
125,5,5897.83,698.385
125,6,5896.88,724.677
125,7,5925.69,699.543
125,8,5916.84,708.401
125,9,5936.24,705.755
126,0,5937,688.963
126,1,5909.87,705.913
126,2,5939.64,695.708
126,3,5911.19,697.931
126,4,5930.41,711.343
126,5,5911.58,678.603
126,6,5918.92,701.499
126,7,5921.55,698.87
126,8,5914.58,701.922
126,9,5911.95,698.682
127,0,5929.65,696.647
127,1,5905.55,698.948
127,2,5907.42,683.016
127,3,5923.26,699.62
127,4,5911.57,699.777
127,5,5902.53,695.442
127,6,5916.47,686.662
127,7,5903.1,714.207
127,8,5944.35,725.85
127,9,5916.85,709.793
128,0,5914.97,703.283
128,1,5925.33,715.224
128,2,5931.92,699.855
128,3,5892.36,706.898
128,4,5924.39,707.085
128,5,5936.06,718.761
128,6,5921.57,702.752
128,7,5923.63,704.253
128,8,5898.58,691.482
128,9,5909.51,683.579
129,0,5953.59,706.898
129,1,5911.59,701.061
129,2,5923.64,719.028
129,3,5936.82,704.457
129,4,5920.62,725.584
129,5,5918.17,703.096
129,6,5920.81,714.284
129,7,5913.46,705.771
129,8,5913.66,721.594
129,9,5937.77,716.429
130,0,5906.5,719.747
130,1,5911.59,704.081
130,2,5924.2,699.182
130,3,5931.94,714.207
130,4,5950.02,708.448
130,5,5913.66,710.592
130,6,5937.58,719.449
130,7,5931.74,707.085
130,8,5910.46,696.663
130,9,5922.7,694.394
131,0,5932.88,730.53
131,1,5911.78,700.841
131,2,5903.5,703.439
131,3,5934.2,714.707
131,4,5945.12,712.704
131,5,5937.21,730.185
131,6,5939.85,714.849
131,7,5942.48,713.8
131,8,5929.48,730.107
131,9,5933.82,721.859
132,0,5918,708.229
132,1,5942.68,727.478
132,2,5918.75,716.241
132,3,5925.53,710.074
132,4,5911.03,715.349
132,5,5920.26,719.637
132,6,5906.5,716.289
132,7,5937.96,712.783
132,8,5890.87,706.601
132,9,5929.3,723.487
133,0,5901.24,701.89
133,1,5934.96,715.568
133,2,5933.26,715.005
133,3,5926.1,714.786
133,4,5906.69,713.128
133,5,5927.98,712.486
133,6,5924.22,711.765
133,7,5908.2,718.243
133,8,5894.64,721.906
133,9,5840.38,699.668
134,0,5880.89,697.227
134,1,5913.29,742.173
134,2,5914.8,705.74
134,3,5891.25,715.646
134,4,5883.9,717.493
134,5,5916.3,715.694
134,6,5893.32,729.778
134,7,5885.98,716.178
134,8,5882.2,706.381
134,9,5884.84,722.125
135,0,5892.56,718.589
135,1,5905.19,719.606
135,2,5895.58,721.875
135,3,5896.71,727.478
135,4,5894.45,706.914
135,5,5880.13,727.212
135,6,5903.68,708.416
135,7,5867.32,721.938
135,8,5869.39,725.552
135,9,5901.79,714.332
136,0,5893.88,722.516
136,1,5885.03,722.627
136,2,5895.4,709.324
136,3,5894.45,738.715
136,4,5861.86,723.3
136,5,5898.04,721.124
136,6,5888.23,744.474
136,7,5901.24,724.771
136,8,5865.63,722.548
136,9,5867.51,728.918
137,0,5867.7,716.93
137,1,5891.82,716.868
137,2,5887.67,740.187
137,3,5898.22,728.652
137,4,5873.17,726.508
137,5,5896.14,737.619
137,6,5901.23,725.412
137,7,5885.21,731.781
137,8,5866.57,727.979
137,9,5870.9,728.089
138,0,5863.36,729.935
138,1,5878.25,729.372
138,2,5872.78,728.056
138,3,5870.53,735.805
138,4,5897.65,738.371
138,5,5866.19,729.747
138,6,5879,748.887
138,7,5863.56,743.191
138,8,5853.95,727.978
138,9,5868.45,742.627
139,0,5874.29,721.124
139,1,5861.29,741.202
139,2,5859.03,730.201
139,3,5880.7,739.841
139,4,5846.22,722.736
139,5,5874.66,726.617
139,6,5859.78,730.421
139,7,5862.23,735.992
139,8,5859.59,728.229
139,9,5830.02,712.188
140,0,5852.06,726.993
140,1,5848.1,723.379
140,2,5845.09,732.345
140,3,5860.34,732.267
140,4,5842.64,730.874
140,5,5838.69,740.858
140,6,5821.92,724.395
140,7,5864.87,728.198
140,8,5833.22,729.701
140,9,5824.93,727.556
141,0,5852.44,753.441
141,1,5830.59,723.378
141,2,5836.05,734.222
141,3,5827.19,731.625
141,4,5834.16,738.105
141,5,5808.73,715.615
141,6,5822.3,732.345
141,7,5842.83,737.948
141,8,5839.25,724.801
141,9,5831.71,733.018
142,0,5804.97,723.487
142,1,5836.42,723.456
142,2,5837.36,732.752
142,3,5806.66,713.8
142,4,5822.11,718.135
142,5,5832.29,729.169
142,6,5820.22,725.929
142,7,5808.74,728.041
142,8,5844.9,729.137
142,9,5817.21,716.664
143,0,5830.77,729.701
143,1,5802.52,729.059
143,2,5821.36,719.606
143,3,5824.18,719.34
143,4,5808.73,720.17
143,5,5828.14,720.732
143,6,5839.06,720.012
143,7,5833.79,706.413
143,8,5831.91,730.717
143,9,5810.62,728.496
144,0,5822.5,714.786
144,1,5860.17,705.364
144,2,5825.31,703.893
144,3,5829.28,728.307
144,4,5842.27,727.634
144,5,5846.61,718.698
144,6,5841.33,715.537
144,7,5822.11,693.267
144,8,5840.02,731.391
144,9,5831.15,707.618
145,0,5848.87,699.559
145,1,5816.84,714.363
145,2,5850.38,717.008
145,3,5854.71,707.352
145,4,5858.48,712.22
145,5,5858.48,693.986
145,6,5846.62,692.438
145,7,5872.24,701.405
145,8,5825.89,694.471
145,9,5837.38,703.064
146,0,5867.71,693.721
146,1,5874.3,671.45
146,2,5841.34,705.553
146,3,5854.15,691.123
146,4,5854.71,694.096
146,5,5863.19,691.232
146,6,5870.72,684.034
146,7,5868.28,683.361
146,8,5873.93,685.958
146,9,5876.38,676.459
147,0,5870.73,687.382
147,1,5883.35,677.335
147,2,5857.54,665.237
147,3,5871.67,680.121
147,4,5855.09,680.497
147,5,5894.84,686.71
147,6,5865.27,670.136
147,7,5869.22,674.236
147,8,5892.01,665.05
147,9,5858.67,667.304
148,0,5863.38,662.374
148,1,5877.89,674.049
148,2,5882.79,664.111
148,3,5881.47,669.98
148,4,5872.99,668.29
148,5,5882.78,672.734
148,6,5876.19,667.57
148,7,5868.85,677.069
148,8,5890.51,669.902
148,9,5903.13,658.899
149,0,5879.96,647.757
149,1,5887.13,662.749
149,2,5877.7,664.221
149,3,5886.56,657.96
149,4,5885.61,661.278
149,5,5868.29,650.84
149,6,5890.71,657.663
149,7,5874.88,639.994
149,8,5903.32,653.782
149,9,5884.3,656.459
150,0,5896.17,643.343
150,1,5885.81,637.96
150,2,5868.85,658.07
150,3,5890.14,636.864
150,4,5873.37,640.182
150,5,5881.29,641.042
150,6,5886.18,634.188
150,7,5866.41,641.043
150,8,5911.81,641.341
150,9,5919.15,628.601
151,0,5892.97,633.922
151,1,5918.02,647.147
151,2,5905.22,638.179
151,3,5885.81,636.301
151,4,5903.14,623.75
151,5,5900.14,642.435
151,6,5888.83,634.11
151,7,5902.21,633.124
151,8,5892.22,630.417
151,9,5893.91,613.827
152,0,5909.74,625.737
152,1,5893.73,614.595
152,2,5908.99,633.28
152,3,5902.21,611.151
152,4,5924.43,606.941
152,5,5904.65,608.82
152,6,5912,616.128
152,7,5919.34,613.984
152,8,5858.5,600.603
152,9,5894.67,599.257
153,0,5919.15,599.21
153,1,5905.6,599.82
153,2,5930.09,603.812
153,3,5919.91,614.845
153,4,5915.01,610.51
153,5,5925.56,600.305
153,6,5933.85,605.236
153,7,5923.11,592.653
153,8,5922.55,590.54
153,9,5925.76,600.713
154,0,5926.5,588.74
154,1,5920.86,595.673
154,2,5910.3,604.328
154,3,5930.65,575.172
154,4,5928.39,595.548
154,5,5915.96,561.682
154,6,5924.99,584.17
154,7,5944.02,574.906
154,8,5942.52,574.718
154,9,5948.35,578.443
155,0,5947.98,598.568
155,1,5934.42,568.38
155,2,5946.1,568.614
155,3,5933.47,584.279
155,4,5939.69,584.249
155,5,5962.87,587.332
155,6,5960.98,559.224
155,7,5928,576.783
155,8,5961.92,569.96
155,9,5924.99,564.421
156,0,5937.05,562.918
156,1,5942.13,561.713
156,2,5954.76,562.542
156,3,5956.82,553.121
156,4,5945.15,562.198
156,5,5940.43,558.661
156,6,5965.68,554.138
156,7,5937.04,554.592
156,8,5960.02,564.498
156,9,5963.04,543.779
157,0,5930.81,545.734
157,1,5944.01,544.952
157,2,5944.95,559.788
157,3,5941.94,535.749
157,4,5952.86,548.864
157,5,5956.82,551.228
157,6,5962.09,543.512
157,7,5965.67,544.451
157,8,5947.96,543.057
157,9,5941.56,538.425
158,0,5930.06,523.762
158,1,5977.15,540.085
158,2,5947.21,543.7
158,3,5950.78,535.185
158,4,5923.09,547.69
158,5,5941.93,542.416
158,6,5932.89,526.03
158,7,5965.47,541.509
158,8,5938.53,527.908
158,9,5937.59,540.038
159,0,5966.6,540.414
159,1,5940.98,528.284
159,2,5933.44,529.646
159,3,5930.8,532.619
159,4,5917.24,530.96
159,5,5915.17,531.258
159,6,5930.61,532.541
159,7,5912.72,533.449
159,8,5913.66,538.942
159,9,5943.43,529.865
160,0,5948.32,538.786
160,1,5938.15,537.815
160,2,5936.27,527.94
160,3,5920.63,540.147
160,4,5917.42,521.805
160,5,5898.21,521.539
160,6,5959.81,537.815
160,7,5933.06,533.401
160,8,5915.54,526.547
160,9,5896.5,544.56
161,0,5929.1,527.643
161,1,5914.41,535.702
161,2,5934.38,532.353
161,3,5925.71,520.1
161,4,5939.65,515.999
161,5,5938.33,533.856
161,6,5922.69,517.235
161,7,5944.74,526.28
161,8,5936.63,510.349
161,9,5940.21,515.247
162,0,5951.14,516.218
162,1,5965.28,513.401
162,2,5950.39,512.337
162,3,5944.36,519.552
162,4,5935.13,525.342
162,5,5956.05,509.973
162,6,5930.41,519.77
162,7,5943.23,516.406
162,8,5941.35,529.599
162,9,5934.57,509.63
163,0,5964.33,527.784
163,1,5959.81,504.731
163,2,5932.31,510.804
163,3,5949.64,503.182
163,4,5936.27,506.656
163,5,5970.17,506.578
163,6,5993.54,495.764
163,7,5955.48,507.11
163,8,5983.17,502.023
163,9,5977.33,502.993
164,0,5978.84,486.044
164,1,5938.91,494.34
164,2,5963.77,496.374
164,3,5967.54,507.486
164,4,5952.66,499.002
164,5,5959.82,486.389
164,6,5974.32,497.531
164,7,5991.66,499.536
164,8,5946.81,504.841
164,9,5978.66,501.116
165,0,5943.25,480.583
165,1,5961.14,500.74
165,2,5963.77,489.926
165,3,5959.64,504.997
165,4,5956.43,497.689
165,5,5960.39,466.372
165,6,5975.08,498.22
165,7,5933.82,499.3
165,8,5958.5,483.29
165,9,5946.63,490.52
166,0,5965.29,488.987
166,1,5951.15,487.469
166,2,5950.59,486.311
166,3,5942.5,487.922
166,4,5941.74,481.443
166,5,5934.96,497.187
166,6,5923.85,487.171
166,7,5942.49,478.955
166,8,5939.1,473.791
166,9,5937.78,480.271
167,0,5914.42,484.386
167,1,5924.6,483.666
167,2,5936.47,474.589
167,3,5935.34,484.338
167,4,5933.64,485.356
167,5,5932.89,471.834
167,6,5927.05,478.955
167,7,5927.8,477.108
167,8,5926.86,490.364
167,9,5917.63,483.775
168,0,5931.38,476.122
168,1,5919.14,466.216
168,2,5934.58,483.134
168,3,5936.66,473.603
168,4,5924.6,482.493
168,5,5895.41,477.516
168,6,5932.7,453.18
168,7,5909.53,478.156
168,8,5948.53,461.506
168,9,5926.87,486.937
169,0,5952.11,483.807
169,1,5930.44,475.637
169,2,5903.7,465.574
169,3,5910.1,465.731
169,4,5912.36,474.652
169,5,5908.6,476.31
169,6,5882.22,489.535
169,7,5900.5,464.212
169,8,5895.41,472.915
169,9,5915.57,461.24
170,0,5941.94,478.298
170,1,5925.19,473.602
170,2,5901.06,482.868
170,3,5892.02,474.276
170,4,5900.5,468.438
170,5,5893.91,452.35
170,6,5903.52,472.132
170,7,5871.68,466.326
170,8,5920.28,480.646
170,9,5889.01,477.813
171,0,5914.07,475.857
171,1,5889.02,469.111
171,2,5889.96,482.602
171,3,5892.78,472.163
171,4,5910.68,464.103
171,5,5875.83,470.958
171,6,5914.07,470.284
171,7,5913.14,474.917
171,8,5882.99,451.631
171,9,5890.71,465.308
172,0,5900.52,461.052
172,1,5932.35,455.965
172,2,5877.34,467.422
172,3,5912.38,467.797
172,4,5897.87,470.316
172,5,5910.12,468.548
172,6,5912.38,469.909
172,7,5902.96,476.013
172,8,5882.99,471.412
172,9,5910.69,466.326
173,0,5874.71,463.274
173,1,5912.95,463.885
173,2,5894.12,459.737
173,3,5914.65,469.91
173,4,5889.22,477.484
173,5,5902.22,461.537
173,6,5892.99,461.959
173,7,5912.2,474.651
173,8,5894.3,451.035
173,9,5916.72,471.302
174,0,5888.46,471.522
174,1,5904.29,458.047
174,2,5891.67,460.864
174,3,5908.24,465.308
174,4,5887.9,461.427
174,5,5908.05,464.557
174,6,5900.33,475.559
174,7,5886.39,460.598
174,8,5879.23,459.361
174,9,5912.19,473.149
175,0,5894.3,458.422
175,1,5880.55,457.03
175,2,5888.47,448.735
175,3,5857,466.701
175,4,5882.81,459.471
175,5,5883.57,465.872
175,6,5870.37,466.701
175,7,5880.36,450.989
175,8,5866.42,464.479
175,9,5883.75,463.65
176,0,5856.82,448.438
176,1,5897.32,469.909
176,2,5859.83,453.336
176,3,5873.01,463.086
176,4,5877.34,457.624
176,5,5870.37,454.604
176,6,5861.7,459.095
176,7,5881.85,466.247
176,8,5874.7,444.243
176,9,5873.57,434.681
177,0,5872.44,447.108
177,1,5861.13,434.118
177,2,5860.94,460.786
177,3,5853.79,459.361
177,4,5840.78,459.314
177,5,5831.36,455.966
177,6,5836.27,456.685
177,7,5847.38,454.119
177,8,5859.63,461.881
177,9,5829.48,457.655
178,0,5809.14,438.484
178,1,5837.2,463.916
178,2,5856.6,460.222
178,3,5834.94,462.93
178,4,5830.61,453.289
178,5,5828.34,464.323
178,6,5856.22,461.24
178,7,5833.61,453.446
178,8,5827.59,465.981
178,9,5851.89,459.659
179,0,5825.13,470.019
179,1,5823.81,453.821
179,2,5812.13,450.05
179,3,5830.6,455.856
179,4,5836.06,457.624
179,5,5840.58,465.309
179,6,5814.02,465.308
179,7,5819.48,455.214
179,8,5806.47,468.658
179,9,5831.72,455.214
180,0,5835.49,478.83
180,1,5817.78,451.865
180,2,5796.11,459.55
180,3,5826.07,461.13
180,4,5812.32,465.684
180,5,5821.17,472.993
180,6,5843.4,468.032
180,7,5807.98,478.345
180,8,5828.33,466.936
180,9,5816.83,475.481
181,0,5825.89,467.797
181,1,5824,467.609
181,2,5820.23,472.022
181,3,5810.8,466.216
181,4,5819.86,475.153
181,5,5816.46,471.036
181,6,5828.71,469.346
181,7,5809.5,477.186
181,8,5829.65,485.091
181,9,5852.06,465.575
182,0,5817.21,470.818
182,1,5821.74,466.639
182,2,5835.68,459.925
182,3,5835.68,471.084
182,4,5829.46,479.706
182,5,5839.26,484.449
182,6,5823.81,486.906
182,7,5827.95,483.165
182,8,5850.56,472.21
182,9,5830.96,480.457
183,0,5854.33,488.565
183,1,5837.37,471.084
183,2,5831.54,483.4
183,3,5838.31,479.785
183,4,5835.87,476.765
183,5,5871.67,492.367
183,6,5837.56,481.287
183,7,5866.76,482.946
183,8,5879.94,477.562
183,9,5888.42,491.084
184,0,5840.21,497.986
184,1,5877.31,471.49
184,2,5863.19,487.735
184,3,5860.74,497.642
184,4,5894.08,490.411
184,5,5893.9,485.622
184,6,5889.18,483.509
184,7,5914.24,486.264
184,8,5871.85,486.749
184,9,5901.8,488.252
185,0,5933.08,477.03
185,1,5912.36,492.055
185,2,5914.8,491.648
185,3,5876.57,479.519
185,4,5895.4,474.996
185,5,5911.23,503.057
185,6,5913.67,483.885
185,7,5900.48,490.552
185,8,5917.82,478.235
185,9,5897.29,482.649
186,0,5889.75,484.715
186,1,5928.75,464.823
186,2,5912.36,481.131
186,3,5910.09,480.911
186,4,5906.51,476.577
186,5,5942.5,479.253
186,6,5921.39,480.786
186,7,5914.62,470.097
186,8,5917.63,467.985
186,9,5948.9,482.601
187,0,5928.93,483.618
187,1,5908.59,452.053
187,2,5910.66,477.594
187,3,5924.79,488.407
187,4,5911.98,468.063
187,5,5931.01,485.247
187,6,5924.02,490.74
187,7,5918.75,493.494
187,8,5926.48,475.747
187,9,5931.19,491.225
188,0,5936.46,493.572
188,1,5902.18,479.707
188,2,5901.05,473.04
188,3,5930.43,479.331
188,4,5944.38,485.887
188,5,5912.72,491.647
188,6,5939.29,480.567
188,7,5910.65,477.672
188,8,5911.98,486.906
188,9,5914.23,492.477
189,0,5944.19,489.347
189,1,5916.87,484.981
189,2,5918,484.793
189,3,5912.53,479.972
189,4,5914.04,473.259
189,5,5900.1,495.795
189,6,5906.51,467.719
189,7,5931.19,473.305
189,8,5915.18,489.503
189,9,5906.14,463.321
190,0,5899.35,479.487
190,1,5901.99,476.702
190,2,5902.56,468.97
190,3,5911.6,476.999
190,4,5881.64,471.083
190,5,5905.57,451.27
190,6,5909.15,463.665
190,7,5889.55,474.777
190,8,5896.72,476.279
190,9,5893.52,487.359
191,0,5908.02,442.788
191,1,5884.47,472.413
191,2,5871.28,482.884
191,3,5920.27,466.873
191,4,5903.88,479.409
191,5,5897.66,465.136
191,6,5928.93,482.883
191,7,5907.64,466.075
191,8,5921.4,471.319
191,9,5910.84,459.753
192,0,5911.04,472.413
192,1,5913.87,451.725
192,2,5901.81,461.866
192,3,5902.94,475.09
192,4,5905.2,467.514
192,5,5935.9,473.4
192,6,5918.2,469.658
192,7,5917.07,456.779
192,8,5912.36,466.388
192,9,5921.78,456.404
193,0,5943.26,467.891
193,1,5900.68,473.806
193,2,5914.44,472.946
193,3,5941.75,476.858
193,4,5912,468.156
193,5,5923.67,461.49
193,6,5933.85,472.867
193,7,5938.93,482.696
193,8,5920.28,467.14
193,9,5934.23,481.162
194,0,5905.77,479.315
194,1,5930.65,475.136
194,2,5917.07,486.357
194,3,5934.04,473.024
194,4,5954.57,477.766
194,5,5932.72,490.161
194,6,5945.91,484.402
194,7,5950.61,483.15
194,8,5967.38,480.896
194,9,5940.44,483.525
195,0,5937.43,476.718
195,1,5914.64,488.69
195,2,5966.25,484.777
195,3,5942.89,476.451
195,4,5967.39,486.06
195,5,5933.86,484.589
195,6,5933.48,466.357
195,7,5945.34,477.578
195,8,5960.04,481.568
195,9,5953.82,477.688
196,0,5957.21,468.047
196,1,5956.27,477.39
196,2,5936.49,475.81
196,3,5955.71,476.373
196,4,5957.03,486.388
196,5,5971.91,476.749
196,6,5938,463.634
196,7,5962.49,482.555
196,8,5966.06,486.467
196,9,5962.49,477.312
197,0,5908.42,476.483
197,1,5990.94,491.976
197,2,5965.69,486.013
197,3,5972.29,481.913
197,4,5954.95,474.98
197,5,5988.11,478.674
197,6,5985.1,496.186
197,7,5958.54,478.063
197,8,5997.34,488.158
197,9,5975.11,492.148
198,0,5977,466.545
198,1,5940.08,487.328
198,2,5994.52,499.691
198,3,5975.68,477.954
198,4,5977.57,486.358
198,5,5973.61,491.475
198,6,5967.58,480.098
198,7,5951.95,486.467
198,8,5977.19,496.781
198,9,5976.06,490.724
199,0,5987.92,495.388
199,1,5991.89,500.411
199,2,5977.94,487.328
199,3,5982.65,484.464
199,4,5974.73,474.448
199,5,5982.08,499.691
199,6,6009.77,496.185
199,7,5976.25,475.356
199,8,5970.41,493.056
199,9,5998.47,480.52
200,0,6001.3,499.801
200,1,5982.47,491.977
200,2,5996.59,492.492
200,3,5986.79,500.709
200,4,5994.89,495.357
200,5,5996.03,494.152
200,6,5971.91,495.654
200,7,5995.65,494.151
200,8,5988.3,498.299
200,9,5950.24,474.182
201,0,5978.69,488.204
201,1,5971.16,510.13
201,2,5983.41,481.115
201,3,5981.13,488.017
201,4,5978.69,487.86
201,5,5988.3,461.677
201,6,5992.44,484.354
201,7,5996.22,481.459
201,8,5989.24,500.74
201,9,6007.32,480.286
202,0,6017.88,484.464
202,1,5992.06,496.296
202,2,5997.15,489.864
202,3,5990,481.491
202,4,5987.36,501.428
202,5,5999.59,498.972
202,6,5969.08,485.606
202,7,5982.08,484.996
202,8,5996.4,477.344
202,9,5979.82,495.091
203,0,6012.03,488.69
203,1,5960.6,482.852
203,2,6007.51,492.305
203,3,6008.27,484.778
203,4,5987.92,490.459
