Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
63,9,4.96267,-25.1403
64,0,5.03997,-25.3693
64,1,4.95769,-25.3994
64,2,4.99752,-25.5009
64,3,4.89265,-25.244
64,4,4.77424,-25.4449
64,5,4.83952,-25.4182
64,6,4.86001,-25.3863
64,7,4.91218,-25.1981
64,8,4.87205,-25.4955
64,9,4.78911,-25.3966
65,0,4.91768,-25.4449
65,1,4.75841,-25.5462
65,2,4.78818,-25.6213
65,3,4.77815,-25.4587
65,4,4.75245,-25.6821
65,5,4.52217,-25.3741
65,6,4.68805,-25.5226
65,7,4.77409,-25.7334
65,8,4.65029,-25.6159
65,9,4.6171,-25.5214
66,0,4.69929,-25.6341
66,1,4.58453,-25.4595
66,2,4.53073,-25.7474
66,3,4.53098,-25.4075
66,4,4.45642,-25.3977
66,5,4.52285,-25.6087
66,6,4.50564,-25.6236
66,7,4.38513,-25.5092
66,8,4.53101,-25.4995
66,9,4.4133,-25.6419
67,0,4.32916,-25.8259
67,1,4.45134,-25.7584
67,2,4.36143,-25.8505
67,3,4.31214,-25.7021
67,4,4.13504,-25.5508
67,5,4.3496,-25.5354
67,6,4.27685,-25.7565
67,7,4.26384,-25.6988
67,8,4.25159,-25.8412
67,9,4.18181,-25.8184
68,0,4.22795,-25.8769
68,1,4.25448,-25.779
68,2,4.20821,-25.9266
68,3,4.2409,-25.8105
68,4,4.04278,-25.8754
68,5,4.13067,-25.9117
68,6,4.06675,-25.6769
68,7,4.08326,-25.9481
68,8,3.97099,-25.904
68,9,4.06251,-25.9133
69,0,3.99003,-25.6728
69,1,4.04622,-25.7393
69,2,3.96338,-25.711
69,3,3.98616,-25.963
69,4,3.79758,-25.8824
69,5,3.82819,-25.8828
69,6,3.9438,-25.86
69,7,3.84337,-25.8726
69,8,4.01571,-26.1109
69,9,3.9217,-26.1314
70,0,3.75978,-25.8926
70,1,3.89006,-25.9201
70,2,3.90695,-25.976
70,3,3.68706,-26.0101
70,4,3.65301,-26.0314
70,5,3.80675,-26.0963
70,6,3.77242,-25.9813
70,7,3.79943,-25.9209
70,8,3.6969,-26.2137
70,9,3.71715,-25.9289
71,0,3.66296,-26.0509
71,1,3.65687,-25.9549
71,2,3.64144,-26.2731
71,3,3.82318,-26.1864
71,4,3.67833,-26.3277
71,5,3.62,-25.84
71,6,3.60505,-25.9672
71,7,3.72974,-25.9883
71,8,3.62005,-26.1335
71,9,3.50377,-25.9942
72,0,3.59489,-26.1196
72,1,3.57362,-26.0645
72,2,3.44169,-25.9745
72,3,3.503,-26.0165
72,4,3.57979,-25.9762
72,5,3.55838,-26.1768
72,6,3.52368,-26.06
72,7,3.41478,-25.9124
72,8,3.39212,-26.1389
72,9,3.52262,-26.26
73,0,3.38156,-25.9493
73,1,3.3972,-25.8554
73,2,3.44692,-25.9444
73,3,3.34982,-26.0133
73,4,3.48787,-26.3204
73,5,3.29112,-26.2043
73,6,3.41673,-26.1316
73,7,3.31648,-26.1893
73,8,3.16489,-26.0894
73,9,3.20004,-26.114
74,0,3.35905,-26.1842
74,1,3.4009,-26.3003
74,2,3.37482,-26.2181
74,3,3.33855,-26.1327
74,4,3.262,-26.1684
74,5,3.36089,-26.1127
74,6,3.24899,-26.1817
74,7,3.30116,-26.1244
74,8,3.16984,-26.1748
74,9,3.17756,-26.1981
75,0,3.18687,-26.2093
75,1,3.13139,-26.2089
75,2,3.01258,-26.1522
75,3,3.19349,-26.2127
75,4,3.06957,-26.1557
75,5,3.14066,-26.2474
75,6,3.24507,-26.2144
75,7,3.10352,-26.1744
75,8,3.05886,-26.1493
75,9,3.15883,-26.2888
76,0,3.06213,-26.2248
76,1,3.11095,-26.23
76,2,3.10655,-26.4322
76,3,3.1291,-26.3325
76,4,3.14214,-26.3451
76,5,3.21185,-26.2958
76,6,3.0296,-26.3054
76,7,3.15582,-26.3164
76,8,3.18701,-26.4116
76,9,3.05438,-26.3061
77,0,3.01896,-26.1263
77,1,3.09481,-26.3955
77,2,2.96957,-26.1334
77,3,3.10448,-26.4626
77,4,2.95866,-26.2397
77,5,3.01256,-26.3054
77,6,3.05209,-26.3167
77,7,3.09392,-26.4119
77,8,2.90639,-26.1619
77,9,3.14957,-26.44
78,0,3.03647,-26.4225
78,1,3.03782,-26.4413
78,2,3.16703,-26.5729
78,3,3.04329,-26.307
78,4,3.14296,-26.5587
78,5,3.07392,-26.38
78,6,3.0087,-26.2708
78,7,3.03057,-26.4926
78,8,3.01535,-26.2786
78,9,3.13102,-26.4422
79,0,3.11228,-26.4111
79,1,3.07968,-26.4032
79,2,3.07179,-26.2272
79,3,3.13839,-26.5094
79,4,2.95377,-26.2502
79,5,3.02199,-26.2919
79,6,3.12592,-26.4436
79,7,3.09057,-26.3087
79,8,3.12384,-26.5568
79,9,3.05388,-26.4261
80,0,3.03107,-26.5682
80,1,3.03542,-26.2989
80,2,3.09524,-26.3603
80,3,3.15806,-26.46
80,4,3.02563,-26.3756
80,5,3.04568,-26.3849
80,6,3.12457,-26.3765
80,7,3.18589,-26.3454
80,8,2.94964,-26.4098
80,9,2.96874,-26.3095
81,0,3.04472,-26.3034
81,1,2.98702,-26.3619
81,2,3.02276,-26.4236
81,3,3.00514,-26.1864
81,4,3.05476,-26.3315
81,5,3.06126,-26.2728
81,6,3.02021,-26.331
81,7,2.93296,-26.2331
81,8,3.01983,-26.3685
81,9,3.00405,-26.3385
82,0,3.14839,-26.4451
82,1,3.13002,-26.3869
82,2,3.07142,-26.2496
82,3,2.93041,-26.3806
82,4,2.91912,-26.3658
82,5,3.05257,-26.1647
82,6,3.04365,-26.1001
82,7,3.18937,-26.2646
82,8,2.99838,-26.2907
82,9,3.00429,-26.2086
83,0,2.99644,-26.2413
83,1,3.01857,-26.2909
83,2,2.9928,-26.4154
83,3,3.05957,-26.213
83,4,3.06611,-26.3767
83,5,3.06863,-26.4078
83,6,2.99669,-26.2822
83,7,2.90471,-26.2506
83,8,3.10864,-26.5545
83,9,3.09978,-26.3014
84,0,2.96229,-26.2379
84,1,3.11071,-26.2568
84,2,2.99622,-26.3635
84,3,3.03981,-26.3374
84,4,3.03559,-26.4554
84,5,3.11661,-26.1579
84,6,3.08764,-26.2764
84,7,3.04585,-26.2791
84,8,2.96468,-26.1821
84,9,2.9638,-26.0835
85,0,3.04758,-26.3481
85,1,3.01629,-26.2495
85,2,2.94575,-26.2428
